UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
RTMC Polda NTB,@RTMCPoldaNTB,2021-03-27T09:48:27.000Z,"RTMC Polda NTB
@RTMCPoldaNTB
·
Mar 27","Wadirlantas Polda NTB AKBP Dessy Ismail, S.I.K pada hari Sabtu 27 Maret 2021 mengikuti Kegiatan Sepeda sehat bersama Citilink series Mandalika.
Mewakili bapak Kapolda NTB.
Yang bertempat di Novotel kuta.

#ditlantaspoldantb
1
2",,,1,2,"['https://pbs.twimg.com/media/ExeiKgZVgAc4Vf_?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ExeiLJjU8AIdesv?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ExeiKz-VgAEo2Q4?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ExeiLc0UUAsPdKw?format=jpg&name=360x360']",https://twitter.com/RTMCPoldaNTB/status/1375746531790180355
Investor Daily,@InvestorID,2021-03-27T13:22:49.000Z,"Investor Daily
@InvestorID
·
Mar 27","Dukung Sport Tourism, Citilink Gelar  Acara Hidup Sehat Series 2021 di Mandalika http://brt.st/7886
1
1
1",,1,1,1,['https://pbs.twimg.com/media/ExfTPZAU8AAM0Le?format=jpg&name=small'],https://twitter.com/InvestorID/status/1375800478290694148
Mongabay Indonesia,@MongabayID,2021-03-27T02:21:54.000Z,"Mongabay Indonesia
@MongabayID
·
Mar 27","Nasib Para Perempuan yang Hidup di Sekitar KEK Mandalika
mongabay.co.id
Nasib Para Perempuan yang Hidup di Sekitar KEK Mandalika
    Setelah jadi menjadi Kawasan Ekonomi Khusus (KEK) Mandalika, kawasan Pantai Kuta Lombok Tengah mulai berbenah. Banyak proyek fisik dibangun. Jalan, hotel, villa, restoran. Yang paling terkenal...
4
1",,,4,1,['https://pbs.twimg.com/card_img/1460480001028018176/Pe6KSMjb?format=jpg&name=240x240'],https://twitter.com/MongabayID/status/1375634153681616899
CNN Indonesia,@CNNIndonesia,2021-03-27T16:19:25.000Z,"CNN Indonesia
@CNNIndonesia
·
Mar 27","Pembalap Pertamina Mandalika Start ke-3 Moto2 Qatar
cnnindonesia.com
Pembalap Pertamina Mandalika Start ke-3 Moto2 Qatar
Pembalap Pertamina Mandalika SAG Team, Bo Bendsneyder berhasil start di posisi ketiga pada Moto2 Qatar, Minggu (28/3) mendatang.
4
37",,,4,37,['https://pbs.twimg.com/card_img/1458271559290785804/0vdREf6H?format=jpg&name=small'],https://twitter.com/CNNIndonesia/status/1375844918501855234
Rio Ramabaskara ,@Rio_Ramabaskara,2021-03-27T02:30:51.000Z,"Rio Ramabaskara 
@Rio_Ramabaskara
·
Mar 27","ITDC Bayarkan Rp 27,7 Miliar Pembebasan Lahan Enclave di Mandalika

Terima kasih Mas Komisaris 
@ulinyusron
nusramedia.com
ITDC Bayarkan Rp 27,7 Miliar Pembebasan Lahan Enclave di Mandalika – Nusra Media
DIDUKUNG KEMENPAREKRAF RI LOMBOK TENGAH — PT Pengembangan Pariwisata Indonesia (Persero) atau Indonesia Tourism Development Corporation (ITDC) sebagai BUMN pengembang dan pengelola kawasan pariwisata...
1
6
9",,1,6,9,[],https://twitter.com/Rio_Ramabaskara/status/1375636403007021056
Diego cmiiw,@januzanj,2021-03-27T09:51:53.000Z,"Diego cmiiw
@januzanj
·
Mar 27","Sirkuit mandalika belum kepakek ya abang
PotensiBisnisdotCom
@potensi_bisnis
 · Mar 24
Simak! Jangan Sampai Terlewatkan Jadwal Lengkap Moto GP 2021 Mulai Akhir Pekan Ini https://potensibisnis.pikiran-rakyat.com/sport/pr-691663516/simak-jangan-sampai-terlewatkan-jadwal-lengkap-moto-gp-2021-mulai-akhir-pekan-ini…",,,,,['https://pbs.twimg.com/profile_images/1307898291468644352/q617wQvd_mini.jpg'],https://twitter.com/januzanj/status/1375747395376476167
Kodam IX/Udayana,@Kodam9Udayana,2021-03-27T07:43:38.000Z,"Kodam IX/Udayana
@Kodam9Udayana
·
Mar 27","Korem 162/WB Dukung Sepenuhnya Program Pembangunan Jalan Bypass BIL - Mandalika

https://kodam-udayana.mil.id/detail-berita-umum/korem-162wb-dukung-sepenuhnya-program-pembangunan-jalan-bypass-bil-mandalika…
1",,,,1,['https://pbs.twimg.com/media/ExeFmaJVgAEvXW9?format=jpg&name=small'],https://twitter.com/Kodam9Udayana/status/1375715117774479363
angie,@thesyujus,2021-03-27T17:50:43.000Z,"angie
@thesyujus
·
Mar 28",cie yg katanya tahun ini mau digelar race di sirkuit mandalika cie ternyata korona xixixixi,,,,,[],https://twitter.com/thesyujus/status/1375867895222304770
",",@Ratamons,2021-03-27T16:16:18.000Z,",
@Ratamons
·
Mar 27","Bo 
#3 
First row !!! 
Padahal kata CEO Mandalika racing ngandelin Tom Luthi karena pengalamannya 
Eh si Bo yg onfire 
Bisa yok besok podium !!
MotoGP™
@MotoGP
 · Mar 27
What a performance from @25RaulFernandez! 

Is he really a rookie?! 

#Moto2 | #QatarGP 
0:28
11.8K views",😍 🔥 🔥 🏁 👏 👏 👏 🤯,,,,['https://pbs.twimg.com/profile_images/1319411648399089664/j1NXSCtV_mini.jpg'],https://twitter.com/Ratamons/status/1375844137367310348
BolaBanget Indonesia,@bb_id_official,2021-03-27T11:00:07.000Z,"BolaBanget Indonesia
@bb_id_official
·
Mar 27",VIDEO: Pembalap Tim Mandalika Finis ke-6 di FP2 Moto2 Qatar https://cnnindonesia.com/olahraga/20210327144937-160-622822/video-pembalap-tim-mandalika-finis-ke-6-di-fp2-moto2-qatar… baca juga berita lainnya di https://bolabanget.id,,,,,['https://pbs.twimg.com/media/ExeylRtXIAEiXjK?format=jpg&name=small'],https://twitter.com/bb_id_official/status/1375764566219616261
SAT LANTAS LOTENG,@lantasresloteng,2021-03-27T00:28:09.000Z,"SAT LANTAS LOTENG
@lantasresloteng
·
Mar 27","Pamwal Sepeda Santai PT CITILINK INDONESIA dengan route NOVOTEL - MONG - SENGKOL - PENGEMBUR - MANGKUNG - SELONG BELANAK - MAWUN - KEK KUTA MANDALIKA. 
@DivHumas_Polri
 
@RTMCPoldaNTB",,,,,"['https://pbs.twimg.com/media/Exch4f-VcAAWweo?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Exch53ZVIAAxKNQ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Exch47RVgAA9lLe?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Exch79dVgAIBdNL?format=jpg&name=360x360']",https://twitter.com/lantasresloteng/status/1375605527229558786
Aʀɪғ Fᴀᴋ,@Ariffakhruddin9,2021-03-27T18:26:40.000Z,"Aʀɪғ Fᴀᴋ
@Ariffakhruddin9
·
Mar 28","Wehh mas bo 3rd, bakal gacor ga ya Mandalika besok 
MotoGP™
@MotoGP
 · Mar 27
Fastest in free practice and fastest in qualifying! 

Is there any stopping @SamLowes_22 tomorrow? 

#Moto2 | #QatarGP ",🔥 🏁 🔝 🤔,,,,"['https://pbs.twimg.com/profile_images/1319411648399089664/j1NXSCtV_mini.jpg', 'https://pbs.twimg.com/media/Exf6GDKXIAUzy3L?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Exf6IypWQAQhdz_?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Exf6HYOXEAY2BXu?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Exf6KJ2XMAE_99c?format=jpg&name=360x360']",https://twitter.com/Ariffakhruddin9/status/1375876942138765319
C a l,@zlytherins,2021-03-27T04:38:54.000Z,"C a l
@zlytherins
·
Mar 27",Btw t7 kalo th 2022 kontraknya abis apa nanti kerjasamanya lewat mandalika?,,,,,[],https://twitter.com/zlytherins/status/1375668628033396740
Bisnis.com,@Bisniscom,2021-03-27T05:55:03.000Z,"Bisnis.com
@Bisniscom
·
Mar 27","Citilink Kolaborasi Bareng Tiga Kementerian di Mandalika
ekonomi.bisnis.com
Citilink Kolaborasi Bareng Tiga Kementerian di Mandalika | Ekonomi - Bisnis.com
Citilink Indonesia menjalin kolaborasi dengan tiga kementerian untuk turut mengembangkan sport tourism di Lima Destinasi Pariwisata Super Prioritas Pemerintah.",,,,,['https://pbs.twimg.com/card_img/1462217869882585092/0pwmyYZD?format=jpg&name=small'],https://twitter.com/Bisniscom/status/1375687791212818432
BOLA.COM,@bolacomID,2021-03-27T16:31:02.000Z,"BOLA.COM
@bolacomID
·
Mar 27","Hasil Kualifikasi Moto2 Qatar: Pertamina Mandalika SAG Team Gemilang, Bo Bendsneyder Posisi 3
bola.com
Hasil Kualifikasi Moto2 Qatar: Pertamina Mandalika SAG Team Gemilang, Bo Bendsneyder Posisi 3
Dua pembalap tim Indonesia, Pertamina Mandalika SAG Team: Bo Bendsneyder dan Tom Luthi baru saja menuntaskan sesi kualifikasi Moto2 Qatar di Sirkuit Losail, Sabtu (27/03/2021) malam WIB.",,,,,[],https://twitter.com/bolacomID/status/1375847844171575301
SKOR.id,@skorid_,2021-03-27T16:42:56.000Z,"SKOR.id
@skorid_
·
Mar 27","Hasil Kualifikasi Moto2 GP Qatar 2021: Sam Lowes Pole Position, Pembalap Pertamina Mandalika SAG Team Tembus 3 Besar
skor.id
Hasil Kualifikasi Moto2 GP Qatar 2021: Sam Lowes Pole Position, Pembalap Pertamina Mandalika SAG...
Berikut hasil kualifikasi Moto2 GP Qatar 2021 yang baru saja tuntas digelar di Sirkuit Losail dengan Sam Lowes sebagai pole sitter.",,,,,[],https://twitter.com/skorid_/status/1375850836039884800
Kompas Otomotif,@KompasOtomotif,2021-03-27T08:48:02.000Z,"Kompas Otomotif
@KompasOtomotif
·
Mar 27","Performa Pertamina Mandalika SAG Team Belum Kompak
otomotif.kompas.com
Performa Pertamina Mandalika SAG Team Belum Kompak
Performa duo Pertamina Mandalika SAG Team masih terlihat kontras, Bo Bendsneyder dan Thomas Luthi memiliki selisih catatan waktu cukup jauh",,,,,[],https://twitter.com/KompasOtomotif/status/1375731324841910272
BolaBanget Indonesia,@bb_id_official,2021-03-27T16:18:04.000Z,"BolaBanget Indonesia
@bb_id_official
·
Mar 27",Pembalap Pertamina Mandalika Start ke-3 Moto2 Qatar https://cnnindonesia.com/olahraga/20210327225742-156-622925/pembalap-pertamina-mandalika-start-ke-3-moto2-qatar… baca juga berita lainnya di https://bolabanget.id,,,,,['https://pbs.twimg.com/media/Exf7WtYWQAc1ivI?format=jpg&name=small'],https://twitter.com/bb_id_official/status/1375844580344655872
oɹoʇuɐʎıʍᗡ,@jokoisnanto_id,2021-03-27T18:01:49.000Z,"oɹoʇuɐʎıʍᗡ
@jokoisnanto_id
·
Mar 28","Replying to 
@MotoGP
 and 
@SamLowes_22
Wihhh Mas Bo dan Mandalika SAG nya di front row
1",🔥,,,1,[],https://twitter.com/jokoisnanto_id/status/1375870688792211464
Kompas.com,@kompascom,2021-03-27T09:00:02.000Z,"Kompas.com
@kompascom
·
Mar 27","Performa duo Pertamina Mandalika SAG Team masih terlihat kontras, Bo Bendsneyder dan Thomas Luthi memiliki selisih catatan waktu cukup jauh
otomotif.kompas.com
Performa Pertamina Mandalika SAG Team Belum Kompak
Performa duo Pertamina Mandalika SAG Team masih terlihat kontras, Bo Bendsneyder dan Thomas Luthi memiliki selisih catatan waktu cukup jauh
1
1",,,1,1,[],https://twitter.com/kompascom/status/1375734346481430529
Swastika Andi,@swastika,2021-03-27T16:09:35.000Z,"Swastika Andi
@swastika
·
Mar 27",Ternyata ada team Mandalika Racing Team. Dan sekarang hebat pembalap Mandalika Racing Team pole posisi no 3.,,,,,[],https://twitter.com/swastika/status/1375842444407803904
SKOR.id,@skorid_,2021-03-27T12:37:35.000Z,"SKOR.id
@skorid_
·
Mar 27","Hasil FP Kombinasi Moto2 GP Qatar 2021: Sam Lowes Berjaya, Duet Pertamina Mandalika SAG Team Tembus Q2
skor.id
Hasil FP Kombinasi Moto2 GP Qatar 2021: Sam Lowes Berjaya, Duet Pertamina Mandalika SAG Team Tembus...
Berikut hasil kombinasi dari tiga sesi latihan bebas Moto2 GP Qatar 2021.",,,,,[],https://twitter.com/skorid_/status/1375789095356522497
fajar online,@fajaronline,2021-03-27T06:06:47.000Z,"fajar online
@fajaronline
·
Mar 27","Mandalika Cadangan, Ini Jadwal Lengkap MotoGP 2021 https://fajar.co.id/2021/03/27/mandalika-cadangan-ini-jadwal-lengkap-motogp-2021/… #JadwalMotogp2021 #MotoGP #Motogp2021 #SirkuitMandalika
fajar.co.id
Mandalika Cadangan, Ini Jadwal Lengkap MotoGP 2021
FAJAR.CO.ID, LOSAIL—MotoGP 2021 akan dimulai akhir pekan ini. Sebelum balapan dimulai, ada baiknya Anda mengetahui jadwal dan sirkuit yang akan digunakan sepanjang musim.",,,,,[],https://twitter.com/fajaronline/status/1375690747194699778
ary hartanto,@desainary,2021-03-27T16:01:13.000Z,"ary hartanto
@desainary
·
Mar 27","Q2 kita posisi Antangin sama Pertamina Mandalika 
@SAGRacingTeam
 ...
1",,1,,,[],https://twitter.com/desainary/status/1375840338519023617
arifino,@Arifino_J,2021-03-27T16:15:34.000Z,"arifino
@Arifino_J
·
Mar 27","Replying to 
@Eurosport_NL
 @bobendsneyder
 and 
@SportsOrla
mantul mas brow...pertamina mandalika dengan pembalap belanda..full sponsor indonesia...yuhuuuuu",,,,,[],https://twitter.com/Arifino_J/status/1375843950670438403
djagoan_Neon,@Taufik_06,2021-03-27T10:55:35.000Z,"djagoan_Neon
@Taufik_06
·
Mar 27","Replying to 
@rgoestama
 and 
@RockersPantura
Mandalika kayanya bole d pake tes gas gasan bor.. . Kita kepot""in dulu aspalnya kasi jejak ban kita, sblm GP pake balapan. ",😁 😁,,,,[],https://twitter.com/Taufik_06/status/1375763424446062595
Fossa Dei Leoni!,@PHDimas_,2021-03-27T11:21:04.000Z,"Fossa Dei Leoni!
@PHDimas_
·
Mar 27","Replying to 
@IrfanRiansyahhh
Mandalika racing team moto2 
1",😆,1,,,[],https://twitter.com/PHDimas_/status/1375769839424315401
A.Subangkit,@subangkitz,2021-03-27T17:37:23.000Z,"A.Subangkit
@subangkitz
·
Mar 28","Replying to 
@SAGRacingTeam
 @bobendsneyder
 and 
@ThomasLUTHI
Mandalika ",,,,,[],https://twitter.com/subangkitz/status/1375864540932403204
Jinggaviolet,@jaya_pancasila,2021-03-28T01:03:11.000Z,"Jinggaviolet
@jaya_pancasila
·
Mar 28","desa wisata ende & sande mandalika, masih 1 jalur.. 

#Nusantara 
2
2
36",😍,2,2,36,['https://pbs.twimg.com/media/ExhzistU4Ackg14?format=jpg&name=900x900'],https://twitter.com/jaya_pancasila/status/1375976730125496323
TOP SPEED MOTOGP,@TRANS7GP,2021-03-28T16:27:23.000Z,"TOP SPEED MOTOGP
@TRANS7GP
·
Mar 28","Technic Corner kali ini membahas isu hangat soal perkembangan terkini Sirkuit Mandalika.

#MotoGP
#QatarGP
The following media includes potentially sensitive content. Change settings
View
1
6
20",🏁,1,6,20,[],https://twitter.com/TRANS7GP/status/1376209312171839497
Suryade,@suryadelalu,2021-03-28T10:02:07.000Z,"Suryade
@suryadelalu
·
Mar 28","Diskusi konsep pengembangan ekonomi kelautan bersama Prof Akhmad Fauzi di Mandalika.
4
3
22",,4,3,22,['https://pbs.twimg.com/media/Exju5IgU8AMO2Ds?format=jpg&name=small'],https://twitter.com/suryadelalu/status/1376112358955704323
Otomotif Terkini,@sepedamotor,2021-03-28T01:57:10.000Z,"Otomotif Terkini
@sepedamotor
·
Mar 28","Pagi Pagi Bikin Hepi, Pembalap Team Pertamina Mandalika SAG Raih  Posisi Ketiga di Sesi Kualifikasi Moto2 Qatar

https://indomoto.com/25081/hasil-kualifikasi-moto2-2021/…
3
12",,,3,12,['https://pbs.twimg.com/media/Exh_4dGVIAI80OW?format=jpg&name=small'],https://twitter.com/sepedamotor/status/1375990316537286659
Annisa N. Afifah,@AnnisaAfifah,2021-03-28T04:01:30.000Z,"Annisa N. Afifah
@AnnisaAfifah
·
Mar 28","Replying to 
@deosetiawan
Logo rans nampang juga di motor motogp mandalika racing
1
1
12",,1,1,12,[],https://twitter.com/AnnisaAfifah/status/1376021605873188866
CNN Indonesia,@CNNIndonesia,2021-03-28T16:19:33.000Z,"CNN Indonesia
@CNNIndonesia
·
Mar 28","Hasil Moto2 Qatar: Lowes Menang, Mandalika Bendsneyder ke-9
cnnindonesia.com
Hasil Moto2 Qatar: Lowes Menang, Mandalika Bendsneyder ke-9
Sam Lowes menang Moto2 Qatar 2021 setelah mengalahkan Remy Gardner di Sirkuit Losail. Sementara pembalap Pertamina Mandalika Bo Bendsneyder finis sembilan.
3
17",,,3,17,[],https://twitter.com/CNNIndonesia/status/1376207341801013252
Liputan6.com,@liputan6dotcom,2021-03-28T02:39:03.000Z,"Liputan6.com
@liputan6dotcom
·
Mar 28","Dukung Sport Tourism, Citilink Gelar Lomba Bersepeda di Mandalika Lombok
liputan6.com
Dukung Sport Tourism, Citilink Gelar Lomba Bersepeda di Mandalika Lombok
Citilink juga berkolaborasi dengan Bank Indonesia menampilkan produk citra daerah yang bernilai tinggi dan UMKM unggulan.
3",,,,3,[],https://twitter.com/liputan6dotcom/status/1376000854403162113
Mongabay Indonesia,@MongabayID,2021-03-28T02:33:00.000Z,"Mongabay Indonesia
@MongabayID
·
Mar 28","Nasib Para Perempuan yang Hidup di Sekitar KEK Mandalika
mongabay.co.id
Nasib Para Perempuan yang Hidup di Sekitar KEK Mandalika
    Setelah jadi menjadi Kawasan Ekonomi Khusus (KEK) Mandalika, kawasan Pantai Kuta Lombok Tengah mulai berbenah. Banyak proyek fisik dibangun. Jalan, hotel, villa, restoran. Yang paling terkenal...
3
2",,,3,2,['https://pbs.twimg.com/card_img/1460480001028018176/Pe6KSMjb?format=jpg&name=240x240'],https://twitter.com/MongabayID/status/1375999331623395328
mbahKung,@CakBambangelf,2021-03-28T15:29:07.000Z,"mbahKung
@CakBambangelf
·
Mar 28","Moto2 ada Mandalika RacingTeam dari Indonesia..
Pebalapnya Bendsneyder, bocah Belanda keturunan Surabaya..
Lumayan tadi start dari P3
1
1",,,1,1,[],https://twitter.com/CakBambangelf/status/1376194649413410836
CNN Indonesia,@CNNIndonesia,2021-03-28T11:09:18.000Z,"CNN Indonesia
@CNNIndonesia
·
Mar 28","Tanda-tanda Pembalap Pertamina Mandalika Podium Moto2 Qatar
cnnindonesia.com
Tanda-tanda Pembalap Pertamina Mandalika Podium Moto2 Qatar
Pembalap Pertamina Mandalika SAG Team, Bo Bendsneyder menunjukkan tanda-tanda bakal bakal naik podium di Moto2 Qatar.
1
2
8",,1,2,8,['https://pbs.twimg.com/card_img/1458271559290785804/0vdREf6H?format=jpg&name=small'],https://twitter.com/CNNIndonesia/status/1376129263363973120
CNN Indonesia,@CNNIndonesia,2021-03-28T01:36:50.000Z,"CNN Indonesia
@CNNIndonesia
·
Mar 28","Ketua Mandalika Racing: MotoGP 2023 Harus Ada Rider Indonesia #WawancaraEksklusif
cnnindonesia.com
Ketua Mandalika Racing: MotoGP 2023 Harus Ada Rider Indonesia
Ketua Mandalika Racing Team Indonesia, Muhammad Rapsel Ali, memiliki target ambisius di ajang MotoGP.
1
8",,,1,8,[],https://twitter.com/CNNIndonesia/status/1375985200107151360
TRANS7,@TRANS7,2021-03-28T16:27:22.000Z,"TRANS7
@TRANS7
·
Mar 28","Technic Corner kali ini membahas isu hangat soal perkembangan terkini Sirkuit Mandalika.

#MotoGP
#QatarGP
1
6
20",,1,6,20,['https://pbs.twimg.com/media/ExlG3yvWgAE9dRk.jpg'],https://twitter.com/TRANS7/status/1376209308317286402
Gie Wahyudi,@giewhydi,2021-03-28T16:39:58.000Z,"Gie Wahyudi
@giewhydi
·
Mar 28","Pertamina Mandalika SAG Team #Moto2
 Bo Bendsneyder : P9
 Thomas Lüthi : P15

Indonesian Racing Gresini #Moto3 
 Gabriel Rodrigo : P5
 Jeremy Alcoba : DNF
1",🏍 🏍 🏍 🏍,1,,,"['https://pbs.twimg.com/media/ExlJ7bPUcAEB97a?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ExlJ8VjUYAA3IGP?format=jpg&name=small']",https://twitter.com/giewhydi/status/1376212477533319170
BolaBanget Indonesia,@bb_id_official,2021-03-28T16:18:05.000Z,"BolaBanget Indonesia
@bb_id_official
·
Mar 28","Hasil Moto2: Lowes Menang, Mandalika Bendsneyder ke-9 https://cnnindonesia.com/olahraga/20210328231137-156-623157/hasil-moto2-lowes-menang-mandalika-bendsneyder-ke-9… baca juga berita lainnya di https://bolabanget.id",,,,,['https://pbs.twimg.com/media/ExlE8nLWgAonm9j?format=jpg&name=small'],https://twitter.com/bb_id_official/status/1376206970861056002
kumparan,@kumparan,2021-03-28T09:28:04.000Z,"kumparan
@kumparan
·
Mar 28","Bo Bensneyder senang dengan adanya Raffi Ahmad sebagai ambassador Pertamina Mandalika SAG Racing Team. #kumparanSPORT
kumparan.com
Bo Bensneyder Senang Raffi Ahmad Bantu Pertamina Mandalika SAG Racing Team
Bo Bensneyder senang dengan adanya Raffi Ahmad sebagai ambassador Pertamina Mandalika SAG Racing Team. #kumparanSPORT
2
6",,,2,6,['https://pbs.twimg.com/card_img/1461568965491056641/wXRZyc4x?format=jpg&name=small'],https://twitter.com/kumparan/status/1376103789917179904
D I L L A,@rdillapurnama,2021-03-28T17:06:37.000Z,"D I L L A
@rdillapurnama
·
Mar 29","Serandom itu, tengah malem gini nyari2 update soal sirkuit Mandalika. Semoga ada rezekinya nonton MotoGP lagi tahun depan.
1",,,,1,[],https://twitter.com/rdillapurnama/status/1376219184510627843
Solopos,@soloposdotcom,2021-03-28T03:20:03.000Z,"Solopos
@soloposdotcom
·
Mar 28",Mantap! Pertamina Mandalika SAG Team Start di Grid Terdepan Moto2 Qatar https://solopos.com/mantap-pertamina-mandalika-sag-team-start-di-grid-terdepan-moto2-qatar-1115117?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=mantap-pertamina-mandalika-sag-team-start-di-grid-terdepan-moto2-qatar…,,,,,['https://pbs.twimg.com/media/ExiS3muVEAMDaI7?format=jpg&name=small'],https://twitter.com/soloposdotcom/status/1376011172239994885
Doni Setiadi,@DoniSet74745904,2021-03-28T18:05:49.000Z,"Doni Setiadi
@DoniSet74745904
·
Mar 29","Sekrng kita tau Rossi gak mudah naik podium, tapi gak tau knapa gue tetap mengharpkannya ada di GP sampai dia bisa blap di MANDALIKA.

Luca Marini seharusnya ttp stay dulu di moto2. Juara dulu baru deh ke motoGP.

**Keresahan gue
3",,,,3,[],https://twitter.com/DoniSet74745904/status/1376234083051696129
T R I K A,@_trika31,2021-03-28T18:14:58.000Z,"T R I K A
@_trika31
·
Mar 29","WSBK (Mei) juga patut ditunggu. Gimana Sultan Tito unjuk gigi, bisa jadi kayak Bautista dulu. Melempem di MotoGP, greget di WSBK, walau semusim.
Di samping itu, WSBK juga sudah memastikan salah satu race digelar di Mandalika, Indonesia.",,,,,[],https://twitter.com/_trika31/status/1376236384927719429
Sjahmarwan,@info4marwan,2021-03-28T03:43:16.000Z,"Sjahmarwan
@info4marwan
·
Mar 28","Yg mau mudik ke lombok.. bilang mau wisata ke Mandalika yaa..? gw""tipu""kau... 
JPNN.com
@jpnncom
 · Mar 28
Citilink mendukung sport tourism di 5 destinasi pariwisata superpriotas dengan menggelar acara Hidup Sehat Series 2021. #Citilink https://m.jpnn.com/news/citilink-dukung-sport-tourism-di-5-destinasi-wisata-superprioritas…",🤣 🤣 😀 😃 😄,,,,['https://pbs.twimg.com/profile_images/1162248754591698944/AyP_1cFG_mini.png'],https://twitter.com/info4marwan/status/1376017017111605250
